geoid,name,B12002001,"B12002001, Error",B12002002,"B12002002, Error",B12002003,"B12002003, Error",B12002004,"B12002004, Error",B12002005,"B12002005, Error",B12002006,"B12002006, Error",B12002007,"B12002007, Error",B12002008,"B12002008, Error",B12002009,"B12002009, Error",B12002010,"B12002010, Error",B12002011,"B12002011, Error",B12002012,"B12002012, Error",B12002013,"B12002013, Error",B12002014,"B12002014, Error",B12002015,"B12002015, Error",B12002016,"B12002016, Error",B12002017,"B12002017, Error",B12002018,"B12002018, Error",B12002019,"B12002019, Error",B12002020,"B12002020, Error",B12002021,"B12002021, Error",B12002022,"B12002022, Error",B12002023,"B12002023, Error",B12002024,"B12002024, Error",B12002025,"B12002025, Error",B12002026,"B12002026, Error",B12002027,"B12002027, Error",B12002028,"B12002028, Error",B12002029,"B12002029, Error",B12002030,"B12002030, Error",B12002031,"B12002031, Error",B12002032,"B12002032, Error",B12002033,"B12002033, Error",B12002034,"B12002034, Error",B12002035,"B12002035, Error",B12002036,"B12002036, Error",B12002037,"B12002037, Error",B12002038,"B12002038, Error",B12002039,"B12002039, Error",B12002040,"B12002040, Error",B12002041,"B12002041, Error",B12002042,"B12002042, Error",B12002043,"B12002043, Error",B12002044,"B12002044, Error",B12002045,"B12002045, Error",B12002046,"B12002046, Error",B12002047,"B12002047, Error",B12002048,"B12002048, Error",B12002049,"B12002049, Error",B12002050,"B12002050, Error",B12002051,"B12002051, Error",B12002052,"B12002052, Error",B12002053,"B12002053, Error",B12002054,"B12002054, Error",B12002055,"B12002055, Error",B12002056,"B12002056, Error",B12002057,"B12002057, Error",B12002058,"B12002058, Error",B12002059,"B12002059, Error",B12002060,"B12002060, Error",B12002061,"B12002061, Error",B12002062,"B12002062, Error",B12002063,"B12002063, Error",B12002064,"B12002064, Error",B12002065,"B12002065, Error",B12002066,"B12002066, Error",B12002067,"B12002067, Error",B12002068,"B12002068, Error",B12002069,"B12002069, Error",B12002070,"B12002070, Error",B12002071,"B12002071, Error",B12002072,"B12002072, Error",B12002073,"B12002073, Error",B12002074,"B12002074, Error",B12002075,"B12002075, Error",B12002076,"B12002076, Error",B12002077,"B12002077, Error",B12002078,"B12002078, Error",B12002079,"B12002079, Error",B12002080,"B12002080, Error",B12002081,"B12002081, Error",B12002082,"B12002082, Error",B12002083,"B12002083, Error",B12002084,"B12002084, Error",B12002085,"B12002085, Error",B12002086,"B12002086, Error",B12002087,"B12002087, Error",B12002088,"B12002088, Error",B12002089,"B12002089, Error",B12002090,"B12002090, Error",B12002091,"B12002091, Error",B12002092,"B12002092, Error",B12002093,"B12002093, Error",B12002094,"B12002094, Error",B12002095,"B12002095, Error",B12002096,"B12002096, Error",B12002097,"B12002097, Error",B12002098,"B12002098, Error",B12002099,"B12002099, Error",B12002100,"B12002100, Error",B12002101,"B12002101, Error",B12002102,"B12002102, Error",B12002103,"B12002103, Error",B12002104,"B12002104, Error",B12002105,"B12002105, Error",B12002106,"B12002106, Error",B12002107,"B12002107, Error",B12002108,"B12002108, Error",B12002109,"B12002109, Error",B12002110,"B12002110, Error",B12002111,"B12002111, Error",B12002112,"B12002112, Error",B12002113,"B12002113, Error",B12002114,"B12002114, Error",B12002115,"B12002115, Error",B12002116,"B12002116, Error",B12002117,"B12002117, Error",B12002118,"B12002118, Error",B12002119,"B12002119, Error",B12002120,"B12002120, Error",B12002121,"B12002121, Error",B12002122,"B12002122, Error",B12002123,"B12002123, Error",B12002124,"B12002124, Error",B12002125,"B12002125, Error",B12002126,"B12002126, Error",B12002127,"B12002127, Error",B12002128,"B12002128, Error",B12002129,"B12002129, Error",B12002130,"B12002130, Error",B12002131,"B12002131, Error",B12002132,"B12002132, Error",B12002133,"B12002133, Error",B12002134,"B12002134, Error",B12002135,"B12002135, Error",B12002136,"B12002136, Error",B12002137,"B12002137, Error",B12002138,"B12002138, Error",B12002139,"B12002139, Error",B12002140,"B12002140, Error",B12002141,"B12002141, Error",B12002142,"B12002142, Error",B12002143,"B12002143, Error",B12002144,"B12002144, Error",B12002145,"B12002145, Error",B12002146,"B12002146, Error",B12002147,"B12002147, Error",B12002148,"B12002148, Error",B12002149,"B12002149, Error",B12002150,"B12002150, Error",B12002151,"B12002151, Error",B12002152,"B12002152, Error",B12002153,"B12002153, Error",B12002154,"B12002154, Error",B12002155,"B12002155, Error",B12002156,"B12002156, Error",B12002157,"B12002157, Error",B12002158,"B12002158, Error",B12002159,"B12002159, Error",B12002160,"B12002160, Error",B12002161,"B12002161, Error",B12002162,"B12002162, Error",B12002163,"B12002163, Error",B12002164,"B12002164, Error",B12002165,"B12002165, Error",B12002166,"B12002166, Error",B12002167,"B12002167, Error",B12002168,"B12002168, Error",B12002169,"B12002169, Error",B12002170,"B12002170, Error",B12002171,"B12002171, Error",B12002172,"B12002172, Error",B12002173,"B12002173, Error",B12002174,"B12002174, Error",B12002175,"B12002175, Error",B12002176,"B12002176, Error",B12002177,"B12002177, Error",B12002178,"B12002178, Error",B12002179,"B12002179, Error",B12002180,"B12002180, Error",B12002181,"B12002181, Error",B12002182,"B12002182, Error",B12002183,"B12002183, Error",B12002184,"B12002184, Error",B12002185,"B12002185, Error",B12002186,"B12002186, Error",B12002187,"B12002187, Error"
14000US32003003662,"Census Tract 36.62, Clark, NV",3632,531,1982,359,713,253,141,132,19,30,29,48,263,166,64,83,116,102,0,13,50,66,12,21,0,13,0,13,0,13,19,31,0,13,1045,227,964,213,0,13,0,13,0,13,29,46,133,96,123,101,127,119,102,92,86,83,52,57,84,66,180,170,32,38,16,27,81,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,81,93,0,13,0,13,0,13,0,13,0,13,49,71,0,13,0,13,0,13,32,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,224,180,0,13,0,13,0,13,0,13,87,98,0,13,0,13,18,30,0,13,78,128,24,40,17,31,0,13,0,13,1650,268,330,170,42,45,35,46,59,68,152,141,15,26,8,21,0,13,0,13,0,13,0,13,0,13,19,31,0,13,0,13,1121,196,947,193,0,13,0,13,0,13,22,34,152,101,135,86,172,121,81,80,30,50,56,54,69,59,188,153,42,48,0,13,174,100,30,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,45,0,13,0,13,0,13,0,13,0,13,144,96,0,13,0,13,0,13,0,13,13,23,0,13,0,13,0,13,0,13,13,25,118,99,0,13,0,13,0,13,43,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,69,0,13,156,82,0,13,0,13,0,13,43,69,6,16,44,41,2,26,0,13,30,48,31,36,0,13,0,13,0,13,0,13
14000US32003003663,"Census Tract 36.63, Clark, NV",1340,426,590,202,65,56,0,13,0,13,43,60,0,13,22,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,498,207,420,188,0,13,0,13,0,13,89,114,79,59,78,68,69,91,0,13,26,44,0,13,0,13,79,62,0,13,0,13,78,97,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,97,0,13,0,13,0,13,0,13,0,13,10,17,0,13,68,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,33,0,13,0,13,0,13,0,13,0,13,10,19,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,750,287,143,125,0,13,58,94,0,13,0,13,63,75,0,13,22,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,459,162,400,169,0,13,0,13,52,83,66,68,44,63,72,65,51,67,38,55,34,55,0,13,0,13,43,54,0,13,0,13,59,71,59,71,0,13,0,13,0,13,59,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,140,161,0,13,0,13,0,13,0,13,23,39,102,150,0,13,0,13,15,26,0,13,0,13,0,13,0,13,0,13
14000US32003003664,"Census Tract 36.64, Clark, NV",2176,283,1093,192,341,161,25,31,56,77,64,60,78,94,14,26,66,78,0,13,0,13,9,18,0,13,0,13,13,21,0,13,16,26,650,169,485,149,0,13,0,13,14,23,59,62,165,138,85,80,36,59,23,48,17,31,42,31,0,13,44,33,0,13,0,13,165,98,61,68,0,13,0,13,0,13,0,13,0,13,0,13,32,48,29,57,0,13,0,13,0,13,0,13,0,13,0,13,104,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,74,74,30,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,102,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,23,37,30,44,17,28,16,27,0,13,1083,222,214,112,0,13,0,13,12,20,80,91,27,30,52,49,15,24,0,13,0,13,28,31,0,13,0,13,0,13,0,13,517,162,470,141,0,13,0,13,14,22,95,70,159,116,55,70,33,53,22,31,20,26,29,37,0,13,43,33,0,13,0,13,47,71,47,71,0,13,0,13,0,13,0,13,47,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,113,90,0,13,0,13,37,54,0,13,0,13,0,13,0,13,0,13,0,13,19,31,0,13,16,26,25,44,16,26,239,176,0,13,0,13,0,13,0,13,48,74,98,96,27,42,0,13,0,13,13,29,32,37,21,33,0,13,0,13
14000US32003003665,"Census Tract 36.65, Clark, NV",3952,592,1893,390,697,301,75,74,51,82,151,131,55,72,209,234,52,59,0,13,30,56,53,85,0,13,0,13,21,33,0,13,0,13,927,212,762,189,0,13,0,13,58,61,143,110,36,43,144,97,89,101,100,104,47,64,24,35,58,48,63,45,0,13,0,13,165,136,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,165,136,0,13,0,13,24,40,0,13,0,13,0,13,0,13,18,30,72,115,0,13,51,60,0,13,0,13,0,13,23,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,12,22,246,225,0,13,0,13,0,13,0,13,0,13,0,13,0,13,207,221,0,13,13,22,0,13,11,17,15,24,0,13,2059,345,513,213,191,118,24,38,20,32,22,33,39,57,16,37,32,38,29,52,0,13,76,101,0,13,18,34,46,84,0,13,874,231,779,204,0,13,0,13,17,28,277,172,80,82,90,58,112,100,0,13,85,70,11,18,32,39,75,47,0,13,0,13,95,105,13,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,23,0,13,0,13,0,13,0,13,0,13,0,13,82,102,0,13,0,13,20,34,0,13,0,13,62,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,53,0,13,0,13,0,13,0,13,0,13,0,13,21,35,0,13,0,13,0,13,0,13,33,39,0,13,31,36,587,247,0,13,0,13,0,13,0,13,0,13,0,13,72,75,33,54,183,202,68,54,43,43,188,150,0,13,0,13
14000US32003003666,"Census Tract 36.66, Clark, NV",3116,532,1452,354,526,242,0,13,50,50,286,185,64,69,82,100,14,23,0,13,0,13,15,24,15,25,0,13,0,13,0,13,0,13,858,202,780,203,0,13,0,13,0,13,34,56,34,41,45,51,150,88,194,146,60,49,81,80,103,64,29,25,34,43,16,26,78,69,42,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,68,0,13,0,13,0,13,36,28,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,68,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,78,0,13,18,29,0,13,0,13,1664,271,438,172,122,72,49,51,74,61,144,102,0,13,0,13,0,13,19,34,0,13,15,24,0,13,15,24,0,13,0,13,851,204,759,184,0,13,0,13,0,13,27,43,72,62,52,60,155,77,108,69,113,112,63,75,90,70,63,54,16,24,0,13,92,72,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,31,0,13,0,13,0,13,0,13,73,76,0,13,0,13,0,13,0,13,0,13,29,48,0,13,28,55,16,27,0,13,0,13,0,13,0,13,0,13,164,92,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,36,66,77,8,13,40,19,19,32,211,109,0,13,0,13,0,13,16,25,23,35,0,13,12,19,0,13,20,31,0,13,117,98,0,13,23,23,0,13
14000US32003003700,"Census Tract 37, Clark, NV",2745,362,1292,213,570,165,30,30,103,64,161,127,64,64,87,75,0,13,18,27,25,36,75,60,0,13,7,13,0,13,0,13,0,13,662,167,556,140,0,13,0,13,0,13,72,78,19,29,82,67,40,45,49,50,35,36,37,43,100,71,41,37,66,62,15,24,106,91,25,39,0,13,0,13,0,13,0,13,0,13,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,81,85,0,13,0,13,0,13,28,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,78,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,48,36,0,13,0,13,0,13,0,13,0,13,18,24,0,13,0,13,0,13,8,11,0,13,12,19,10,16,0,13,1453,236,491,178,137,64,50,45,113,115,65,59,25,29,0,13,0,13,0,13,80,68,5,9,16,18,0,13,0,13,0,13,588,158,500,125,0,13,0,13,0,13,74,57,48,51,43,45,37,32,44,39,22,31,20,35,92,63,31,28,89,63,0,13,88,80,88,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,56,0,13,36,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,55,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,45,47,35,41,289,107,0,13,0,13,0,13,13,21,22,27,6,10,0,13,23,38,20,30,8,13,36,49,75,52,9,14,77,81
14000US32003003800,"Census Tract 38, Clark, NV",3314,671,1753,499,928,354,173,115,58,69,258,187,182,119,64,73,109,87,26,41,25,34,0,13,22,34,11,27,0,13,0,13,0,13,489,203,371,190,0,13,0,13,0,13,22,34,47,51,24,37,10,16,158,166,10,15,45,51,19,22,36,42,0,13,0,13,118,88,73,65,0,13,0,13,0,13,12,18,0,13,0,13,0,13,0,13,51,60,0,13,10,15,0,13,0,13,0,13,45,59,0,13,0,13,0,13,0,13,32,52,0,13,0,13,0,13,0,13,0,13,1,3,0,13,12,26,0,13,91,130,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,129,2,4,11,26,245,133,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,14,21,42,38,51,57,128,121,0,13,0,13,1561,275,767,185,35,34,24,39,101,73,224,119,181,110,29,38,48,55,0,13,35,40,30,36,22,34,38,38,0,13,0,13,521,222,352,201,0,13,0,13,20,31,0,13,22,33,31,38,41,47,123,174,40,42,22,35,53,52,0,13,0,13,0,13,169,106,87,72,0,13,0,13,0,13,0,13,34,45,0,13,0,13,0,13,35,54,0,13,9,14,9,14,0,13,0,13,82,66,0,13,22,36,0,13,0,13,0,13,24,37,24,36,0,13,0,13,12,18,0,13,0,13,0,13,0,13,49,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,34,0,13,28,45,0,13,224,113,0,13,0,13,0,13,44,57,0,13,21,22,0,13,0,13,20,23,51,57,48,48,40,38,0,13,0,13
14000US32003004000,"Census Tract 40, Clark, NV",2637,348,1233,201,574,150,38,30,50,37,171,122,68,52,114,50,5,11,81,48,30,35,0,13,17,24,0,13,0,13,0,13,0,13,537,125,422,121,0,13,0,13,0,13,0,13,12,13,33,35,39,40,37,35,68,37,117,57,46,54,40,34,9,14,21,27,115,65,37,36,0,13,0,13,0,13,0,13,14,22,0,13,8,14,0,13,0,13,0,13,0,13,15,25,0,13,0,13,78,66,0,13,0,13,0,13,0,13,0,13,0,13,21,23,0,13,17,23,0,13,25,40,15,24,0,13,0,13,35,35,0,13,0,13,0,13,19,28,0,13,0,13,0,13,0,13,10,16,0,13,0,13,6,9,0,13,0,13,87,57,0,13,0,13,0,13,0,13,0,13,0,13,29,29,24,40,3,11,0,13,0,13,31,27,0,13,0,13,1404,201,585,170,141,68,33,31,100,53,126,74,39,29,15,22,70,63,45,43,0,13,0,13,16,18,0,13,0,13,0,13,553,170,364,94,0,13,0,13,0,13,0,13,16,14,60,45,107,54,52,44,22,28,47,44,12,19,22,19,5,9,21,27,189,134,117,124,0,13,0,13,0,13,0,13,0,13,0,13,78,119,0,13,18,27,0,13,0,13,0,13,0,13,21,34,72,42,0,13,0,13,47,39,11,19,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,69,45,0,13,0,13,0,13,0,13,7,10,0,13,0,13,29,27,0,13,0,13,0,13,0,13,0,13,33,32,197,113,0,13,0,13,0,13,0,13,11,16,0,13,10,11,27,26,21,25,17,24,25,25,79,95,7,11,0,13
14000US32003004100,"Census Tract 41, Clark, NV",4344,903,2378,618,1053,458,61,69,66,80,488,432,94,90,84,67,98,103,23,39,46,71,8,14,22,27,62,58,1,2,0,19,0,19,1042,250,880,231,0,19,0,19,0,19,8,13,88,63,38,39,94,90,53,60,140,86,86,69,183,188,148,57,42,36,0,19,162,102,92,75,0,19,0,19,0,19,0,19,0,19,0,19,30,48,62,56,0,19,0,19,0,19,0,19,0,19,0,19,70,74,0,19,0,19,42,64,0,19,0,19,13,20,0,19,0,19,0,19,8,14,6,10,0,19,1,4,0,19,39,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,29,44,0,19,10,19,0,19,244,107,0,19,0,19,0,19,0,19,0,19,34,48,48,66,66,71,0,19,11,30,45,47,17,27,23,26,0,19,1966,398,775,279,117,77,123,192,252,140,115,83,21,22,8,12,42,58,18,26,11,19,68,71,0,19,0,19,0,19,0,19,987,211,765,167,0,19,0,19,37,47,33,44,9,16,108,79,135,104,51,59,56,49,169,81,43,51,98,43,26,27,0,19,222,114,114,90,0,19,0,19,0,19,0,19,0,19,55,66,0,19,0,19,31,46,28,43,0,19,0,19,0,19,0,19,108,94,0,19,14,22,0,19,17,25,35,57,18,29,0,19,0,19,23,36,1,4,0,19,0,19,0,19,0,19,48,41,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,7,8,14,0,19,0,19,36,36,1,5,156,96,0,19,0,19,0,19,0,19,24,39,25,39,79,81,0,19,7,14,0,19,0,19,20,24,1,4,0,19
14000US32003004200,"Census Tract 42, Clark, NV",3746,696,1947,398,925,241,177,81,121,96,216,107,108,71,75,69,86,70,24,37,11,17,25,41,23,35,27,42,32,50,0,13,0,13,836,260,712,232,0,13,0,13,9,13,0,13,115,71,83,85,205,208,38,33,100,66,33,33,9,14,93,54,27,26,0,13,124,93,94,88,0,13,0,13,0,13,0,13,0,13,0,13,38,55,0,13,40,65,16,25,0,13,0,13,0,13,0,13,30,31,0,13,0,13,0,13,9,14,0,13,0,13,14,21,0,13,0,13,7,17,0,13,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,169,75,0,13,0,13,0,13,2,5,13,21,31,48,14,21,18,21,11,18,19,31,12,18,49,46,0,13,0,13,1799,395,494,139,58,38,78,68,142,81,134,81,37,48,0,13,0,13,7,11,20,33,0,13,9,15,9,16,0,13,0,13,871,264,680,255,0,13,0,13,34,37,9,14,36,42,103,77,201,237,119,74,39,33,25,31,40,41,56,43,18,20,0,13,191,100,60,55,0,13,0,13,0,13,0,13,0,13,25,39,0,13,15,25,12,18,0,13,8,12,0,13,0,13,0,13,131,96,0,13,0,13,56,52,30,48,26,32,19,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,143,78,0,13,0,13,0,13,0,13,0,13,0,13,25,39,30,48,0,13,0,13,0,13,43,33,33,22,12,20,291,148,0,13,0,13,0,13,12,18,0,13,0,13,49,43,0,13,38,37,9,16,51,54,114,115,18,19,0,13
14000US32003004301,"Census Tract 43.01, Clark, NV",1161,325,648,189,309,129,29,27,75,99,18,21,62,48,67,38,0,13,11,17,15,22,32,29,0,13,0,13,0,13,0,13,0,13,278,90,209,80,0,13,0,13,9,11,6,10,51,38,22,25,60,68,6,10,22,16,3,6,0,13,15,13,15,22,0,13,69,39,69,39,0,13,0,13,0,13,0,13,0,13,12,19,11,16,0,13,23,25,16,18,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,15,0,13,5,7,40,32,0,13,0,13,0,13,0,13,0,13,0,13,12,18,12,18,11,18,0,13,5,7,0,13,0,13,0,13,513,154,189,101,60,75,6,9,0,13,35,39,67,48,0,13,10,16,7,10,0,13,4,7,0,13,0,13,0,13,0,13,240,78,200,77,0,13,0,13,10,12,23,30,22,23,21,16,69,67,13,15,10,12,0,13,0,13,15,12,17,25,0,13,40,23,40,23,0,13,0,13,0,13,4,8,0,13,0,13,10,15,9,13,0,13,17,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,73,43,0,13,0,13,0,13,10,14,0,13,0,13,20,21,15,23,0,13,7,10,0,13,21,26,0,13,0,13
14000US32003004302,"Census Tract 43.02, Clark, NV",3796,1625,2242,1586,1162,1225,60,45,19,28,173,206,228,417,244,319,137,130,155,179,22,47,69,67,31,45,13,28,10,20,1,4,0,13,834,268,412,136,0,13,0,13,23,29,0,13,17,27,66,47,58,53,66,58,76,84,43,44,17,28,36,31,10,16,0,13,422,224,152,84,0,13,0,13,0,13,0,13,9,20,62,68,0,13,10,20,49,64,22,34,0,13,0,13,0,13,0,13,270,199,0,13,0,13,0,13,10,17,10,20,30,43,22,29,0,13,133,166,15,25,50,68,0,13,0,13,0,13,1,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,4,245,221,0,13,0,13,0,13,0,13,0,13,10,20,33,39,91,94,30,60,11,20,68,69,0,13,2,4,0,13,1554,297,768,241,239,111,29,28,108,68,179,118,12,20,20,32,94,80,15,25,56,57,0,13,0,13,16,28,0,13,0,13,562,173,379,134,14,21,0,13,23,32,0,13,61,45,40,39,30,32,93,68,49,52,18,23,32,34,19,31,0,13,0,13,183,105,128,86,0,13,0,13,0,13,0,13,22,34,0,13,13,21,67,69,0,13,0,13,0,13,26,43,0,13,0,13,55,63,0,13,0,13,0,13,0,13,0,13,20,33,35,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,14,25,0,13,19,33,28,38,2,4,145,81,0,13,0,13,0,13,0,13,12,20,29,34,73,57,0,13,8,14,15,24,8,12,0,13,0,13,0,13
14000US32003004401,"Census Tract 44.01, Clark, NV",2191,356,1093,178,494,118,109,47,41,33,93,55,58,32,55,35,48,48,25,24,32,20,0,13,28,41,5,7,0,13,0,13,0,13,543,124,432,118,0,13,0,13,56,57,26,34,17,14,62,53,41,51,62,43,7,12,44,27,27,22,46,34,44,33,0,13,111,41,52,28,0,13,0,13,0,13,0,13,8,15,8,13,0,13,14,19,16,17,0,13,0,13,6,9,0,13,0,13,59,32,0,13,0,13,0,13,0,13,0,13,10,12,0,13,11,17,20,21,8,12,10,15,0,13,0,13,0,13,19,21,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,0,13,0,13,0,13,0,13,0,13,11,16,37,29,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,10,17,6,9,11,11,0,13,0,13,0,13,1098,222,509,150,93,65,73,56,77,40,88,49,71,44,15,18,19,21,40,36,26,21,7,11,0,13,0,13,0,13,0,13,485,105,401,104,0,13,7,12,39,42,39,38,5,9,55,54,82,66,40,29,18,19,33,25,30,22,35,23,18,22,0,13,84,41,33,26,0,13,0,13,0,13,0,13,0,13,0,13,9,16,0,13,0,13,10,16,5,7,9,12,0,13,0,13,51,32,0,13,0,13,0,13,15,20,0,13,0,13,7,11,8,13,8,12,13,16,0,13,0,13,0,13,0,13,19,20,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,12,17,0,13,0,13,85,42,0,13,0,13,0,13,14,21,0,13,5,7,9,13,6,9,28,21,0,13,5,7,18,19,0,13,0,13
14000US32003004402,"Census Tract 44.02, Clark, NV",2646,442,1291,217,601,155,159,79,99,80,55,38,127,64,22,24,51,40,10,19,19,30,20,32,17,18,14,20,8,13,0,13,0,13,497,131,393,118,0,13,0,13,0,13,33,25,77,93,17,19,22,24,65,39,67,43,71,38,22,19,19,21,0,13,0,13,104,57,58,41,0,13,0,13,0,13,0,13,19,22,0,13,0,13,3,6,0,13,16,25,0,13,20,21,0,13,0,13,46,37,0,13,0,13,0,13,9,14,14,16,0,13,6,10,0,13,0,13,7,10,0,13,10,17,0,13,0,13,25,23,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,9,11,3,8,0,13,168,77,0,13,0,13,0,13,0,13,0,13,0,13,6,10,37,42,0,13,44,34,54,48,17,21,10,15,0,13,1355,275,695,241,142,109,92,46,91,48,152,60,67,45,34,33,59,99,0,13,38,33,20,23,0,13,0,13,0,13,0,13,445,120,356,107,0,13,0,13,17,20,7,10,81,86,0,13,46,31,91,51,55,35,25,19,7,13,27,25,0,13,0,13,89,48,65,44,0,13,0,13,13,19,0,13,12,16,0,13,11,18,3,5,0,13,3,10,7,11,16,26,0,13,0,13,24,24,0,13,0,13,5,9,0,13,0,13,0,13,6,9,13,21,0,13,0,13,0,13,0,13,0,13,0,13,116,45,0,13,0,13,0,13,0,13,0,13,5,8,11,17,0,13,17,19,7,11,11,17,30,22,15,21,20,17,99,44,0,13,0,13,8,12,0,13,0,13,6,9,11,19,21,20,18,29,11,12,18,21,6,9,0,13,0,13
